! New Baselines version (Jun 2009), based on (version 9B1) Common Assumptions CMP			
! 2005 Level of Development Assumptions			
! source spreadsheet: BST_SWP_SOD_2005_062709.xls			
swp_3pattern_A56			
contractor	month	percent	demand
37	2	50	0.00
37	3	50	0.00
38	4	50	0.07
38	5	50	0.12
38	6	50	0.16
38	7	50	0.18
38	8	50	0.21
38	9	50	0.16
38	10	50	0.05
38	11	50	0.02
38	12	50	0.01
38	1	50	0.01
38	2	50	0.01
38	3	50	0.00
39	4	50	0.07
39	5	50	0.12
39	6	50	0.16
39	7	50	0.18
39	8	50	0.21
39	9	50	0.16
39	10	50	0.05
39	11	50	0.02
39	12	50	0.01
39	1	50	0.01
39	2	50	0.01
39	3	50	0.00
1	4	30	0.01
1	5	30	0.02
1	6	30	0.05
1	7	30	0.07
1	8	30	0.11
1	9	30	0.13
1	10	30	0.16
1	11	30	0.18
1	12	30	0.15
1	1	30	0.08
1	2	30	0.03
1	3	30	0.01
2	4	30	0.13
2	5	30	0.10
2	6	30	0.04
2	7	30	0.06
2	8	30	0.07
2	9	30	0.20
2	10	30	0.13
2	11	30	0.16
2	12	30	0.05
2	1	30	0.03
2	2	30	0.01
2	3	30	0.03
3	4	30	0.03
3	5	30	0.09
3	6	30	0.08
3	7	30	0.00
3	8	30	0.08
3	9	30	0.19
3	10	30	0.22
3	11	30	0.22
3	12	30	0.09
3	1	30	0.00
3	2	30	0.00
3	3	30	0.00
4	4	30	0.05
4	5	30	0.07
4	6	30	0.09
4	7	30	0.16
4	8	30	0.28
4	9	30	0.27
4	10	30	0.08
4	11	30	0.00
4	12	30	0.00
4	1	30	0.00
4	2	30	0.00
4	3	30	0.00
5	4	30	0.07
5	5	30	0.12
5	6	30	0.16
5	7	30	0.18
5	8	30	0.21
5	9	30	0.16
5	10	30	0.05
5	11	30	0.02
5	12	30	0.01
5	1	30	0.01
5	2	30	0.01
5	3	30	0.00
6	4	30	0.31
6	5	30	0.27
6	6	30	0.16
6	7	30	0.26
6	8	30	0.00
6	9	30	0.00
6	10	30	0.00
6	11	30	0.00
6	12	30	0.00
6	1	30	0.00
6	2	30	0.00
6	3	30	0.00
7	4	30	0.07
7	5	30	0.12
7	6	30	0.16
7	7	30	0.18
7	8	30	0.21
7	9	30	0.16
7	10	30	0.05
7	11	30	0.02
7	12	30	0.01
7	1	30	0.01
7	2	30	0.01
7	3	30	0.00
8	4	30	0.07
8	5	30	0.07
8	6	30	0.12
8	7	30	0.14
8	8	30	0.18
8	9	30	0.21
8	10	30	0.12
8	11	30	0.09
8	12	30	0.00
8	1	30	0.00
8	2	30	0.00
8	3	30	0.00
9	4	30	0.07
9	5	30	0.12
9	6	30	0.16
9	7	30	0.18
9	8	30	0.21
9	9	30	0.16
9	10	30	0.05
9	11	30	0.02
9	12	30	0.01
9	1	30	0.01
9	2	30	0.01
9	3	30	0.00
10	4	30	0.00
10	5	30	0.00
10	6	30	0.00
10	7	30	0.00
10	8	30	0.40
10	9	30	0.40
10	10	30	0.20
10	11	30	0.00
10	12	30	0.00
10	1	30	0.00
10	2	30	0.00
10	3	30	0.00
11	4	30	0.00
11	5	30	0.00
11	6	30	0.00
11	7	30	0.00
11	8	30	0.00
11	9	30	0.00
11	10	30	0.00
11	11	30	0.00
11	12	30	0.16
11	1	30	0.32
11	2	30	0.23
11	3	30	0.29
12	4	30	0.07
12	5	30	0.07
12	6	30	0.12
12	7	30	0.14
12	8	30	0.18
12	9	30	0.21
12	10	30	0.12
12	11	30	0.09
12	12	30	0.00
12	1	30	0.00
12	2	30	0.00
12	3	30	0.00
13	4	30	0.11
13	5	30	0.11
13	6	30	0.11
13	7	30	0.11
13	8	30	0.26
13	9	30	0.32
13	10	30	0.00
13	11	30	0.00
13	12	30	0.00
13	1	30	0.00
13	2	30	0.00
13	3	30	0.00
14	4	30	1.00
14	5	30	0.00
14	6	30	0.00
14	7	30	0.00
14	8	30	0.00
14	9	30	0.00
14	10	30	0.00
14	11	30	0.00
14	12	30	0.00
14	1	30	0.00
14	2	30	0.00
14	3	30	0.00
15	4	30	0.07
15	5	30	0.12
15	6	30	0.16
15	7	30	0.18
15	8	30	0.21
15	9	30	0.16
15	10	30	0.05
15	11	30	0.02
15	12	30	0.01
15	1	30	0.01
15	2	30	0.01
15	3	30	0.00
16	4	30	0.03
16	5	30	0.08
16	6	30	0.09
16	7	30	0.17
16	8	30	0.35
16	9	30	0.23
16	10	30	0.02
16	11	30	0.00
16	12	30	0.00
16	1	30	0.03
16	2	30	0.00
16	3	30	0.00
17	4	30	0.08
17	5	30	0.14
17	6	30	0.25
17	7	30	0.53
17	8	30	0.00
17	9	30	0.00
17	10	30	0.00
17	11	30	0.00
17	12	30	0.00
17	1	30	0.00
17	2	30	0.00
17	3	30	0.00
18	4	30	0.11
18	5	30	0.21
18	6	30	0.38
18	7	30	0.29
18	8	30	0.00
18	9	30	0.00
18	10	30	0.00
18	11	30	0.00
18	12	30	0.00
18	1	30	0.00
18	2	30	0.00
18	3	30	0.00
19	4	30	0.01
19	5	30	0.17
19	6	30	0.27
19	7	30	0.15
19	8	30	0.40
19	9	30	0.00
19	10	30	0.00
19	11	30	0.00
19	12	30	0.00
19	1	30	0.00
19	2	30	0.00
19	3	30	0.00
20	4	30	0.07
20	5	30	0.12
20	6	30	0.16
20	7	30	0.18
20	8	30	0.21
20	9	30	0.16
20	10	30	0.05
20	11	30	0.02
20	12	30	0.01
20	1	30	0.01
20	2	30	0.01
20	3	30	0.00
21	4	30	0.07
21	5	30	0.12
21	6	30	0.16
21	7	30	0.18
21	8	30	0.21
21	9	30	0.16
21	10	30	0.05
21	11	30	0.02
21	12	30	0.01
21	1	30	0.01
21	2	30	0.01
21	3	30	0.00
22	4	30	0.07
22	5	30	0.12
22	6	30	0.16
22	7	30	0.18
22	8	30	0.21
22	9	30	0.16
22	10	30	0.05
22	11	30	0.02
22	12	30	0.01
22	1	30	0.01
22	2	30	0.01
22	3	30	0.00
23	4	30	0.07
23	5	30	0.12
23	6	30	0.16
23	7	30	0.18
23	8	30	0.21
23	9	30	0.16
23	10	30	0.05
23	11	30	0.02
23	12	30	0.01
23	1	30	0.01
23	2	30	0.01
23	3	30	0.00
24	4	30	0.07
24	5	30	0.12
24	6	30	0.16
24	7	30	0.18
24	8	30	0.21
24	9	30	0.16
24	10	30	0.05
24	11	30	0.02
24	12	30	0.01
24	1	30	0.01
24	2	30	0.01
24	3	30	0.00
25	4	30	0.07
25	5	30	0.12
25	6	30	0.16
25	7	30	0.18
25	8	30	0.21
25	9	30	0.16
25	10	30	0.05
25	11	30	0.02
25	12	30	0.01
25	1	30	0.01
25	2	30	0.01
25	3	30	0.00
26	4	30	0.08
26	5	30	0.08
26	6	30	0.08
26	7	30	0.08
26	8	30	0.08
26	9	30	0.08
26	10	30	0.08
26	11	30	0.08
26	12	30	0.08
26	1	30	0.08
26	2	30	0.08
26	3	30	0.08
27	4	30	0.07
27	5	30	0.12
27	6	30	0.16
27	7	30	0.18
27	8	30	0.21
27	9	30	0.16
27	10	30	0.05
27	11	30	0.02
27	12	30	0.01
27	1	30	0.01
27	2	30	0.01
27	3	30	0.00
28	4	30	0.00
28	5	30	0.00
28	6	30	0.00
28	7	30	0.85
28	8	30	0.15
28	9	30	0.00
28	10	30	0.00
28	11	30	0.00
28	12	30	0.00
28	1	30	0.00
28	2	30	0.00
28	3	30	0.00
29	4	30	0.07
29	5	30	0.12
29	6	30	0.16
29	7	30	0.18
29	8	30	0.21
29	9	30	0.16
29	10	30	0.05
29	11	30	0.02
29	12	30	0.01
29	1	30	0.01
29	2	30	0.01
29	3	30	0.00
30	4	30	0.07
30	5	30	0.12
30	6	30	0.16
30	7	30	0.18
30	8	30	0.21
30	9	30	0.16
30	10	30	0.05
30	11	30	0.02
30	12	30	0.01
30	1	30	0.01
30	2	30	0.01
30	3	30	0.00
31	4	30	0.07
31	5	30	0.12
31	6	30	0.16
31	7	30	0.18
31	8	30	0.21
31	9	30	0.16
31	10	30	0.05
31	11	30	0.02
31	12	30	0.01
31	1	30	0.01
31	2	30	0.01
31	3	30	0.00
32	4	30	0.00
32	5	30	0.67
32	6	30	0.33
32	7	30	0.00
32	8	30	0.00
32	9	30	0.00
32	10	30	0.00
32	11	30	0.00
32	12	30	0.00
32	1	30	0.00
32	2	30	0.00
32	3	30	0.00
33	4	30	0.07
33	5	30	0.12
33	6	30	0.16
33	7	30	0.18
33	8	30	0.21
33	9	30	0.16
33	10	30	0.05
33	11	30	0.02
33	12	30	0.01
33	1	30	0.01
33	2	30	0.01
33	3	30	0.00
34	4	30	0.07
34	5	30	0.12
34	6	30	0.16
34	7	30	0.18
34	8	30	0.21
34	9	30	0.16
34	10	30	0.05
34	11	30	0.02
34	12	30	0.01
34	1	30	0.01
34	2	30	0.01
34	3	30	0.00
35	4	30	0.14
35	5	30	0.15
35	6	30	0.19
35	7	30	0.21
35	8	30	0.21
35	9	30	0.09
35	10	30	0.00
35	11	30	0.00
35	12	30	0.00
35	1	30	0.00
35	2	30	0.00
35	3	30	0.00
36	4	30	0.00
36	5	30	0.00
36	6	30	0.00
36	7	30	0.00
36	8	30	0.00
36	9	30	0.27
36	10	30	0.13
36	11	30	0.17
36	12	30	0.23
36	1	30	0.20
36	2	30	0.00
36	3	30	0.00
37	4	30	0.00
37	5	30	0.00
37	6	30	0.00
37	7	30	0.00
37	8	30	0.00
37	9	30	0.70
37	10	30	0.30
37	11	30	0.00
37	12	30	0.00
37	1	30	0.00
37	2	30	0.00
37	3	30	0.00
38	4	30	0.07
38	5	30	0.12
38	6	30	0.16
38	7	30	0.18
38	8	30	0.21
38	9	30	0.16
38	10	30	0.05
38	11	30	0.02
38	12	30	0.01
38	1	30	0.01
38	2	30	0.01
38	3	30	0.00
39	4	30	0.07
39	5	30	0.12
39	6	30	0.16
39	7	30	0.18
39	8	30	0.21
39	9	30	0.16
39	10	30	0.05
39	11	30	0.02
39	12	30	0.01
39	1	30	0.01
39	2	30	0.01
39	3	30	0.00
