!swp_3pattern_demands_for_WSIDI_training
! output file swp_3pattern_demands_for_WSIDI_training.table to use ONLY for retraining WSI-DI curves
!  with uniform SWP delivery patterns (equal to the 100% patterns) - see simulation protocol for
!  instructions on WSI-DI retraining procedures.
!
! New Baselines version (Jun 2009), based on (version 9B1) Common Assumptions CMP
! 2005 Level of Development Assumptions
! source spreadsheet: BST_SWP_SOD_2005_062709.xls
swp_3pattern_demands
contractor       month            percent          demand           remainDemand
               29                5               30             0.00            16.71
               29                6               30             1.00            16.71
               29                7               30             1.00            15.71
               29                8               30             2.20            14.71
               29                9               30             2.30            12.51
               29               10               30             2.85            10.21
               29               11               30             2.85             7.36
               29               12               30             1.65             4.51
               29                1               30             1.16             2.86
               29                2               30             0.90             1.70
               29                3               30             0.80             0.80
               30                4               30             6.50            86.20
               30                5               30             6.50            79.70
               30                6               30             7.00            73.20
               30                7               30             7.00            66.20
               30                8               30             7.10            59.20
               30                9               30             8.00            52.10
               30               10               30             8.75            44.10
               30               11               30             8.75            35.35
               30               12               30             8.00            26.60
               30                1               30             5.60            18.60
               30                2               30             6.50            13.00
               30                3               30             6.50             6.50
               31                4               30             0.00            28.18
               31                5               30             0.00            28.18
               31                6               30             3.10            28.18
               31                7               30             3.00            25.08
               31                8               30             3.10            22.08
               31                9               30             3.00            18.98
               31               10               30             3.10            15.98
               31               11               30             3.10            12.88
               31               12               30             3.00             9.78
               31                1               30             2.48             6.78
               31                2               30             3.00             4.30
               31                3               30             1.30             1.30
               32                4               30             0.00            16.25
               32                5               30             0.00            16.25
               32                6               30             0.80            16.25
               32                7               30             2.00            15.45
               32                8               30             2.00            13.45
               32                9               30             2.00            11.45
               32               10               30             2.00             9.45
               32               11               30             2.00             7.45
               32               12               30             2.00             5.45
               32                1               30             1.60             3.45
               32                2               30             1.85             1.85
               32                3               30             0.00             0.00
               33                4               30             0.98            12.29
               33                5               30             0.98            11.31
               33                6               30             1.03            10.33
               33                7               30             1.06             9.30
               33                8               30             1.07             8.24
               33                9               30             1.09             7.17
               33               10               30             1.10             6.07
               33               11               30             1.10             4.97
               33               12               30             1.08             3.87
               33                1               30             0.83             2.79
               33                2               30             0.98             1.97
               33                3               30             0.98             0.98
               34                4               30             1.45            22.30
               34                5               30             1.33            20.85
               34                6               30             1.34            19.52
               34                7               30             1.46            18.18
               34                8               30             2.05            16.72
               34                9               30             2.72            14.66
               34               10               30             2.87            11.94
               34               11               30             2.68             9.08
               34               12               30             2.45             6.40
               34                1               30             1.76             3.95
               34                2               30             0.91             2.19
               34                3               30             1.28             1.28
               35                4               30             0.00            58.80
               35                5               30             0.00            58.80
               35                6               30             0.00            58.80
               35                7               30             0.00            58.80
               35                8               30             0.00            58.80
               35                9               30             3.00            58.80
               35               10               30             8.85            55.80
               35               11               30            13.65            46.95
               35               12               30            12.00            33.30
               35                1               30             8.80            21.30
               35                2               30             7.00            12.50
               35                3               30             5.50             5.50
               36                4               30             1.39            23.43
               36                5               30             1.39            22.05
               36                6               30             1.39            20.66
               36                7               30             2.22            19.27
               36                8               30             2.22            17.05
               36                9               30             2.22            14.83
               36               10               30             2.22            12.61
               36               11               30             2.50            10.38
               36               12               30             2.50             7.89
               36                1               30             1.78             5.39
               36                2               30             1.94             3.61
               36                3               30             1.67             1.67
               37                4               30             0.00            83.70
               37                5               30             0.00            83.70
               37                6               30             0.00            83.70
               37                7               30             0.00            83.70
               37                8               30             0.00            83.70
               37                9               30             0.00            83.70
               37               10               30             8.10            83.70
               37               11               30            15.75            75.60
               37               12               30            15.75            59.85
               37                1               30            12.60            44.10
               37                2               30            15.75            31.50
               37                3               30            15.75            15.75
               38                4               30             0.00             3.15
               38                5               30             0.00             3.15
               38                6               30             0.00             3.15
               38                7               30             0.00             3.15
               38                8               30             0.00             3.15
               38                9               30             0.00             3.15
               38               10               30             0.00             3.15
               38               11               30             0.00             3.15
               38               12               30             0.00             3.15
               38                1               30             0.00             3.15
               38                2               30             3.15             3.15
               38                3               30             0.00             0.00
               39                4               30             0.00            11.81
               39                5               30             0.00            11.81
               39                6               30             0.01            11.81
               39                7               30             0.20            11.80
               39                8               30             0.20            11.59
               39                9               30             0.20            11.39
               39               10               30             0.20            11.18
               39               11               30             0.20            10.98
               39               12               30             0.20            10.78
               39                1               30             0.16            10.57
               39                2               30             0.20            10.41
               39                3               30            10.20            10.20
