Name,Min-Weight,Timestep-Cycle,Max-Weight,Timestep-Cycle
surplus__fixsg365_ftr003_64_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg366_ftr003_64_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg367_sac083_65_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg368_sac082_65_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg369_sac081_65_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg370_sac078_65_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg371_sac075_65_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg372_sac066_65_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg373_sac063_65_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg374_folsm_66_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg375_ntoma_66_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg376_amr020_66_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg377_amr015_66_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg378_amr009_66_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg379_amr004_66_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg380_amr004_66_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg381_sac063_67_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg382_sac057_67_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg383_sac053_67_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg384_sac048_67_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg390_cch030_68_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg391_cch023_68_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg392_cch017_68_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg393_cch012_68_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg394_cch006_68_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg395_cch003_68_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg396_ybp032_68_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg397_ybp026_68_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg398_ybp023_68_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg399_ybp020_68_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg406_ybp020_70_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg407_ybp016_70_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg408_ybp014_70_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg409_ybp011_70_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg410_ybp007_70_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg411_ybp002_70_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg412_ybp002_70_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg450_mcw003_76_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg451_mcw003_76_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg452_cwd022_77_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg453_cwd018_77_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg454_cwd013_77_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg455_cwd009_77_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg456_cwd009_78_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg457_cwd004_78_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg458_ncw001_79_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg459_ncw001_79_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg460_scw025_80_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg461_scw020_80_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg462_scw020_80_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg463_scw008_81_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg464_scw004_81_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg465_scw004_81_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg466_stc010_82_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg467_stc008_82_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg468_stc008_82_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg469_cbd055_83_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg470_cbd052_83_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg471_cbd050_83_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsg472_cbd049_83_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixshort_swp_mwd_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixshort_swp_oth_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixshort_swp_pag_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixshort_swp_pag_n_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixshort_swp_pag_s_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixshort_swp_pls_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixshort_swp_pmi_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixshort_swp_pmi_n_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixshort_swp_pmi_s_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixshort_swp_tot_s_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixshort_swp_tota_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixsl_1,99999.0,1980-5-31-C36,99999.0,1980-5-31-C36
surplus__fixsouthbay_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
surplus__fixsp_sac066_ybp020_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsp_sac083_ybp037_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsp_sac122_sbp021_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsp_sac148_btc003_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsp_sac159_btc003_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsp_sac178_btc003_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsp_sac188_btc003_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsp_sac193_btc003_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixsr_25_csl005_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixswp_co_ccoast_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixswp_co_feath_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixswp_co_nbay_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixswp_co_sbay_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixswp_co_sjv_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixswp_co_socal_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixswp_ta_ccoast_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixswp_ta_feath_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixswp_ta_nbay_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixswp_ta_sbay_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixswp_ta_sjv_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixswp_ta_socal_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixswpexpcapshare_d1641_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixswppumping1if_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
surplus__fixswppumping1td_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
surplus__fixswppumping2if_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
surplus__fixswppumping2td_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
surplus__fixswppumping3if_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
surplus__fixswppumping3td_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
surplus__fixswpsl_1,99999.0,1980-5-31-C37,99999.0,1980-5-31-C37
surplus__fixtd_csl005_411_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixterminals_1,99999.0,1980-5-31-C36,99999.0,1980-5-31-C36
surplus__fixunused_fs_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixunused_ss_1,999999.0,1980-5-31-C38,999999.0,1980-5-31-C38
surplus__fixunusedfs_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
surplus__fixunusedss_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
surplus__fixuwfe_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
surplus__fixwhssw_1,99999.0,1980-5-31-C35,99999.0,1980-5-31-C35
surplus__fixwts_yuba_stg1_1,99999.0,1980-5-31-C36,99999.0,1980-5-31-C36
surplus__fixyubaflow_1,99999.0,1980-5-31-C36,99999.0,1980-5-31-C36
surplus__fixz_gcc027_08n_sa2_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixz_gcc056_08s_sa2_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixz_mtc000_09_sa1_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixz_sac074_21_sa_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixz_sac078_22_sa1_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixz_sac082_22_sa1_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixz_sac083_21_sa_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixz_sac091_19_sa_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixz_sac099_19_sa_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixz_sac115_19_sa_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixz_sac122_19_sa_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixz_sac136_18_sa_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixz_sac159_08s_sa1_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixz_sac162_09_sa2_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixz_sac289_03_sa_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixz_sac296_02_sa_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixz_total_03_su_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixz_total_08n_sa1_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixz_total_08s_sa3_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__fixz_wtpfth_02_su_1,999999.0,1980-5-31-C35,999999.0,1980-5-31-C35
surplus__gcidpermit_2,9999.0,1981-2-28-C24,9999.0,1981-2-28-C24
surplus__gcidpermit_3,9999.0,1980-11-30-C24,9999.0,1980-11-30-C24
surplus__gdpud_exchg_priority_1,10.0,1980-10-31-C7,10.0,1980-10-31-C7
surplus__janfebd_sac207_gcc007_1,9999.0,1981-1-31-C24,9999.0,1981-1-31-C24
surplus__lim_c_orovl_pp135_1,99999.0,1980-5-31-C24,99999.0,1980-5-31-C24
surplus__limitfriantva_exc_1,99999.0,1980-5-31-C38,99999.0,1980-5-31-C38
surplus__maintainc_melonm2cycle6_1,99999.0,1980-5-31-C24,99999.0,1980-5-31-C24
surplus__maxdeld_caa184_dudley_pco_1,9999.0,1980-5-31-C24,9999.0,1980-5-31-C24
surplus__ororeljulsep_1,9990.0,1980-7-31-C24,9990.0,1980-7-31-C24
surplus__s_folsm_high_1,1300.0,1980-5-31-C24,1300.0,1980-5-31-C24
surplus__s_folsm_high_2,1300.0,1980-6-30-C24,1300.0,1980-6-30-C24
surplus__set1_c_clv004_1,99999.0,1980-5-31-C24,99999.0,1980-5-31-C24
surplus__set1_c_fcs006_1,99999.0,1980-5-31-C24,99999.0,1980-5-31-C24
surplus__set1vernalis_cycle6_1,9999999.0,1980-5-31-C24,9999999.0,1980-5-31-C24
surplus__set_c_kswck_add2_penalty_4,1266.0,1980-5-31-C24,1266.0,1980-5-31-C24
surplus__set_co_dv_11_1,9999.0,1980-5-31-C24,9999.0,1980-5-31-C24
surplus__set_d30_fm_1,99999.0,1980-5-31-C22,99999.0,1980-5-31-C22
surplus__set_d30_fm_1__fut__1,99999.0,1980-5-31-C22,99999.0,1980-5-31-C22
surplus__set_d30_fm_1__fut__10,99999.0,1981-1-31-C22,99999.0,1981-1-31-C22
surplus__set_d30_fm_1__fut__11,99999.0,1981-1-31-C22,99999.0,1981-1-31-C22
surplus__set_d30_fm_1__fut__2,99999.0,1980-5-31-C22,99999.0,1980-5-31-C22
surplus__set_d30_fm_1__fut__3,99999.0,1980-5-31-C22,99999.0,1980-5-31-C22
surplus__set_d30_fm_1__fut__4,99999.0,1980-5-31-C22,99999.0,1980-5-31-C22
surplus__set_d30_fm_1__fut__5,99999.0,1980-5-31-C22,99999.0,1980-5-31-C22
surplus__set_d30_fm_1__fut__6,99999.0,1980-5-31-C22,99999.0,1980-5-31-C22
surplus__set_d30_fm_1__fut__7,99999.0,1980-5-31-C22,99999.0,1980-5-31-C22
surplus__set_d30_fm_1__fut__8,99999.0,1981-1-31-C22,99999.0,1981-1-31-C22
surplus__set_d30_fm_1__fut__9,99999.0,1981-1-31-C22,99999.0,1981-1-31-C22
surplus__set_d6_fm_2,50007.0,1980-5-31-C22,50011.0,1981-1-31-C22
surplus__set_d6_fm_2__fut__1,50006.0,1980-5-31-C22,50006.0,1980-5-31-C22
surplus__set_d6_fm_2__fut__10,50001.0,1981-1-31-C22,50001.0,1981-1-31-C22
surplus__set_d6_fm_2__fut__11,50000.0,1981-1-31-C22,50000.0,1981-1-31-C22
surplus__set_d6_fm_2__fut__2,50005.0,1980-5-31-C22,50005.0,1980-5-31-C22
surplus__set_d6_fm_2__fut__3,50004.0,1980-5-31-C22,50004.0,1980-5-31-C22
surplus__set_d6_fm_2__fut__4,50003.0,1980-5-31-C22,50003.0,1980-5-31-C22
surplus__set_d6_fm_2__fut__5,50002.0,1980-5-31-C22,50002.0,1980-5-31-C22
surplus__set_d6_fm_2__fut__6,50001.0,1980-5-31-C22,50001.0,1980-5-31-C22
surplus__set_d6_fm_2__fut__7,50000.0,1980-5-31-C22,50000.0,1980-5-31-C22
surplus__set_d6_fm_2__fut__8,50003.0,1981-1-31-C22,50003.0,1981-1-31-C22
surplus__set_d6_fm_2__fut__9,50002.0,1981-1-31-C22,50002.0,1981-1-31-C22
surplus__set_d_wtprsa_eldid_nu3_1,999999.0,1980-5-31-C24,999999.0,1980-5-31-C24
surplus__set_s_folsm_fm_1,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_folsm_fm_1__fut__1,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_folsm_fm_1__fut__10,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
surplus__set_s_folsm_fm_1__fut__11,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
surplus__set_s_folsm_fm_1__fut__2,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_folsm_fm_1__fut__3,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_folsm_fm_1__fut__4,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_folsm_fm_1__fut__5,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_folsm_fm_1__fut__6,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_folsm_fm_1__fut__7,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_folsm_fm_1__fut__8,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
surplus__set_s_folsm_fm_1__fut__9,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
surplus__set_s_orovl_fm_1,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_orovl_fm_1__fut__1,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_orovl_fm_1__fut__10,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
surplus__set_s_orovl_fm_1__fut__11,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
surplus__set_s_orovl_fm_1__fut__2,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_orovl_fm_1__fut__3,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_orovl_fm_1__fut__4,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_orovl_fm_1__fut__5,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_orovl_fm_1__fut__6,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_orovl_fm_1__fut__7,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_orovl_fm_1__fut__8,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
surplus__set_s_orovl_fm_1__fut__9,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
surplus__set_s_shsta_fm_1,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_shsta_fm_1__fut__1,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_shsta_fm_1__fut__10,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
surplus__set_s_shsta_fm_1__fut__11,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
surplus__set_s_shsta_fm_1__fut__2,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_shsta_fm_1__fut__3,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_shsta_fm_1__fut__4,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_shsta_fm_1__fut__5,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_shsta_fm_1__fut__6,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_shsta_fm_1__fut__7,1000000.0,1980-5-31-C22,1000000.0,1980-5-31-C22
surplus__set_s_shsta_fm_1__fut__8,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
surplus__set_s_shsta_fm_1__fut__9,1000000.0,1981-1-31-C22,1000000.0,1981-1-31-C22
surplus__set_sth007_1,999999.0,1980-5-31-C24,999999.0,1980-5-31-C24
surplus__set_sth007_mif_1,999999.0,1980-5-31-C24,999999.0,1980-5-31-C24
surplus__setc_brr017_1,9999.0,1980-5-31-C24,9999.0,1980-5-31-C24
surplus__setc_bsl001a_1,99.0,1980-5-31-C24,99.0,1980-5-31-C24
surplus__setc_bsl001b_exc2_1,999.0,1980-5-31-C24,999.0,1980-5-31-C24
surplus__setc_bsl001b_exc2_2,99.0,1980-10-31-C24,99.0,1980-10-31-C24
surplus__setc_jksmd_1,99999.0,1980-5-31-C5,99999.0,1980-5-31-C5
surplus__setc_jksmd_2,99999.0,1980-7-31-C5,99999.0,1980-7-31-C5
surplus__setc_pedrom1cycle6_1,99999.0,1980-5-31-C24,99999.0,1980-5-31-C24
surplus__setc_sts059_exc_acycle6_1,99999.0,1980-10-31-C24,99999.0,1980-10-31-C24
surplus__setc_sts059_exc_acycle6_2,99999.0,1980-6-30-C24,99999.0,1980-6-30-C24
surplus__setc_yub002_lyra_1,10000.0,1980-5-31-C24,10000.0,1980-5-31-C24
surplus__setd1_1,99999.0,1980-5-31-C22,99999.0,1980-5-31-C22
surplus__setd_bsl000_sac141_1,99999.0,1980-5-31-C24,99999.0,1980-5-31-C24
surplus__setdiff_f_s_may2_1,15010.0,1980-5-31-C22,15010.0,1980-5-31-C22
surplus__setdiff_f_s_sep2_1,20010.0,1980-5-31-C22,20010.0,1980-5-31-C22
surplus__setdiff_t_s_may2_1,15000.0,1980-5-31-C22,15000.0,1980-5-31-C22
surplus__setdiff_t_s_sep2_1,20000.0,1980-5-31-C22,20000.0,1980-5-31-C22
surplus__setgp_60n_na1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_60n_na2_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_60n_na3_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_60n_nu1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_60s_nu1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_60s_pa1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_60s_pa2_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_61_na1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_61_na2_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_61_na3_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_61_na4_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_61_na5_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_61_na6_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_61_nu1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_61_nu2_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_61_nu3_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_61_pa1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_61_pa2_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_61_pa3_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_62_na1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_62_na2_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_62_na3_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_62_na4_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_62_na5_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_62_na6_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_62_nu_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_63_na1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_63_na2_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_63_na3_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_63_na4_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_63_nu_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_63_pr1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_63_pr2_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_63_pr3_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_64_na1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_64_na2_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_64_nu_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_64_pa1_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_64_pa2_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgp_64_xa_1,999999.0,1980-5-31-C19,999999.0,1980-5-31-C19
surplus__setgpmin_11_sa1_1,88888.0,1980-10-31-C24,88888.0,1980-10-31-C24
surplus__sethsttomin_1,10.0,1980-12-31-C24,10.0,1980-12-31-C24
surplus__setnegativect_bendbridge_1,88888.0,1980-6-30-C24,88888.0,1980-6-30-C24
surplus__setnegativect_buttecity_1,88888.0,1980-5-31-C24,88888.0,1980-5-31-C24
surplus__setnegativect_fairoaks_1,88888.0,1980-5-31-C7,88888.0,1980-5-31-C7
surplus__setnegativect_freeport_1,88888.0,1981-1-31-C24,88888.0,1981-1-31-C24
surplus__setnegativect_gravellyford_1,88888.0,1980-5-31-C14,88888.0,1980-5-31-C14
surplus__setnegativect_melon_1,88888.0,1980-8-31-C14,88888.0,1980-8-31-C14
surplus__setnegativect_mudslough_1,88888.0,1980-9-30-C14,88888.0,1980-9-30-C14
surplus__setnegativect_nicolaus_1,88888.0,1980-11-30-C24,88888.0,1980-11-30-C24
surplus__setnegativect_saltslough_1,5.0,1980-5-31-C14,5.0,1980-5-31-C14
surplus__setnegativect_smartville_1,88888.0,1980-5-31-C6,88888.0,1980-5-31-C6
surplus__setnegativect_stevinson_1,5.0,1980-5-31-C14,5.0,1980-5-31-C14
surplus__setnegativect_verona_1,88888.0,1980-11-30-C24,88888.0,1980-11-30-C24
surplus__setnegativect_wheatland_1,88888.0,1980-9-30-C24,88888.0,1980-9-30-C24
surplus__setnegativect_wilkinssl_1,88888.0,1980-11-30-C24,88888.0,1980-11-30-C24
surplus__setnegsg102_sjr145_14_1,77687.0,1980-5-31-C16,77687.0,1980-5-31-C16
surplus__setnegsg102_sjr145_14_2,77687.0,1980-5-31-C14,77687.0,1980-5-31-C14
surplus__setnegsg103_sjr141_14_1,77686.0,1980-10-31-C15,77686.0,1980-10-31-C15
surplus__setnegsg103_sjr141_14_2,77686.0,1980-5-31-C14,77686.0,1980-5-31-C14
surplus__setnegsg104_sjr134_14_1,77685.0,1980-5-31-C16,77685.0,1980-5-31-C16
surplus__setnegsg104_sjr134_14_2,77685.0,1980-5-31-C14,77685.0,1980-5-31-C14
