C*******************************************************************************
C                       Groundwater Hydrograph at Selected Nodes
C
C   NOUTH     ;  Total number of hydrographs to be printed
C                  (set NOUTH = 0 if no hydrograph data is to be printed)
C   GWHSOMEFL ;  File name for groundwater hydrograph output at specified locations
C                  * Leave blank if this output is not required
C   FACTXY    ;  Conversion factor for hydrograph location coordinates
C   ID        ;  Sequential ID number for hydrograph locations
C   ILAYER    ;  Aquifer layer number 
C                  (set ILAYER = 0 to print average head for all layers)
C   X         ;  x-coordinate of hydrograph location
C                  * Leave blank if location is specified as a node
C   Y         ;  y-coordinate of hydrograph location 
C                  * Leave blank if location is specified as a node
C   INODE     ;  Node number for hydrograph print-out 
C                  * Leave blank if location is specified x-y coordinate
C             
C-------------------------------------------------------------------------------
C   VALUE                                        DESCRIPTION
C-------------------------------------------------------------------------------
     1387                                           / NOUTH     169
     GWhyd.out                                  / GWSOMEFL
     3.2808                                      / FACTXY   
C-------------------------------------------------------------------------------
C   ID       ILAYER     X            Y            INODE                                   
C-------------------------------------------------------------------------------
 877	       2    793971       4002922
 878	       2    799208       3997645
 879	       2    805343       4001212
 880	       1    807225       3998478
 881	       2    808777       3996399
 882	       1    813407       4002642
 883	       1    820705       4003285
 884	       1    816488       3995252
 885	       1    824609       4003295
 886	       1    829578       4001603
 887	       1    828665       3998546
 888	       2    821787       3996901
 889	       1    839919       4005678
 890	       1    838317       3996035
 891	       1    846048       4003940
 892	       1    850607       3999798
 893	       1    855166       3999081
 894	       1    600360       4404220
 895	       1    597538       4403251
 896	       1    595182       4399803
 897	       1    597351       4398365
 898	       1    595781       4397834
 899	       1    577479       4403067
 900	       1    566207       4405159
 901	       1    565532       4405031
 902	       1    570251       4397370
 903	       2    767622       3993501
 904	       1    772957       3989589
 905	       2    806538       3992309
 906	       2    808901       3992881
 907	       1    818102       3990810
 908	       1    813971       3986894
 909	       1    823429       3993750
 910	       1    826679       3993504
 911	       1    831512       3993652
 912	       1    829172       3989118
 913	       1    836468       3990595
 914	       1    836094       3987869
 915	       2    845989       3993555
 916	       1    850087       3993162
 917	       1    842731       3992816
 918	       1    849468       3988046
 919	       1    859020       3992045
 920	       1    855190       3987353
 921	       1    863116       3996105
 922	       1    861600       3988415
 923	       1    586189       4413061
 924	       1    590780       4410394
 925	       1    588490       4407914
 926	       1    577469       4411747
 927	       1    580001       4406833
 928	       1    566654       4414775
 929	       1    572549       4412708
 930	       1    568422       4411172
 931	       2    569728       4408764
 932	       2    820509       3985219
 933	       2    820757       3979883
 934	       1    817248       3977411
 935	       2    831087       3982888
 936	       1    827123       3981573
 937	       2    830426       3977862
 938	       2    837554       3985146
 939	       1    835943       3979271
 940	       2    835365       3977371
 941	       1    839807       3977574
 942	       1    846409       3982211
 943	       1    859633       3980151
 944	       1    855954       3978523
 945	       1    864262       3984144
 946	       1    585467       4423332
 947	       1    583229       4420177
 948	       1    580947       4419364
 949	       1    571508       4424265
 950	       1    571219       4420455
 951	       1    565569       4420604
 952	       1    560959       4423263
 953	       1    767569       3964935
 954	       1    768461       3964440
 955	       1    781069       3969519
 956	       2    815758       3974335
 957	       1    818013       3970249
 958	       2    819497       3969492
 959	       2    827383       3974570
 960	       1    836778       3973290
 961	       1    834802       3971703
 962	       1    837355       3967410
 963	       2    848276       3976849
 964	       1    851629       3973525
 965	       1    846876       3972192
 966	       1    852032       3968416
 967	       1    579313       4425230
 968	       1    570990       4432185
 969	       1    560877       4428179
 970	       1    547496       4428939
 971	       1    550707       4427372
 972	       1    776340       3958452
 973	       1    780174       3955196
 974	       1    784678       3963647
 975	       1    789652       3961831
 976	       1    790226       3957596
 977	       2    800182       3964004
 978	       1    801116       3960770
 979	       1    796239       3960627
 980	       1    810953       3964376
 981	       1    810601       3964330
 982	       2    807007       3957794
 983	       2    805474       3958352
 984	       2    820942       3965099
 985	       2    812564       3965177
 986	       1    815958       3959620
 987	       2    815958       3959620
 988	       1    816750       3956470
 989	       2    821997       3957492
 990	       2    822258       3966258
 991	       2    828736       3961774
 992	       1    831255       3961034
 993	       1    827243       3958518
 994	       2    830496       3957094
 995	       2    836801       3958876
 996	       1    840154       3958659
 997	       1    846305       3966889
 998	       2    847698       3962098
 999	       1    857905       3967418
1000	       1    859556       3962238
1001	       1    853977       3960101
1002	       1    580003       4439990
1003	       1    574914       4440082
1004	       1    575985       4436119
1005	       1    565585       4440573
1006	       1    561325       4436186
1007	       1    765226       3950672
1008	       1    801317       3951911
1009	       2    809691       3952266
1010	       1    806714       3951051
1011	       1    811037       3946969
1012	       2    814462       3954011
1013	       1    813711       3953207
1014	       2    817773       3951684
1015	       1    817802       3951652
1016	       2    829078       3950584
1017	       2    827489       3949881
1018	       2    838786       3951749
1019	       1    850984       3956236
1020	       1    847266       3952054
1021	       1    569071       4451693
1022	       1    570380       4448242
1023	       1    568255       4446857
1024	       1    556611       4453065
1025	       1    560421       4444725
1026	       1    799494       3944662
1027	       2    811180       3944974
1028	       1    809792       3945725
1029	       1    805539       3940368
1030	       1    808252       3940150
1031	       1    819561       3944070
1032	       1    814082       3937020
1033	       2    818123       3937563
1034	       2    828836       3944863
1035	       2    830069       3943431
1036	       1    842227       3947435
1037	       1    852049       3945817
1038	       1    844862       3943158
1039	       1    851875       3940564
1040	       1    847389       3939121
1041	       1    556049       4460448
1042	       1    552567       4459507
1043	       1    807017       3934886
1044	       1    810438       3932360
1045	       1    809267       3932597
1046	       1    823075       3934752
1047	       1    821622       3930933
1048	       1    829485       3936120
1049	       1    830098       3935286
1050	       1    840457       3936964
1051	       1    835153       3937142
1052	       1    834385       3935346
1053	       1    841876       3930750
1054	       1    842674       3929147
1055	       1    845958       3930540
1056	       1    851344       3929794
1057	       1    853083       3934364
1058	       1    856420       3930484
1059	       1    560625       4471268
1060	       1    555070       4471603
1061	       1    560933       4469583
1062	       1    556265       4469392
1063	       1    556991       4465833
1064	       1    554166       4465246
1065	       1    561265       4464602
1066	       2    545027       4470814
1067	       1    546515       4470959
1068	       1    551290       4468512
1069	       2    547266       4464026
1070	       1    541726       4471579
1071	       2    820679       3926821
1072	       1    818644       3926504
1073	       1    813954       3924083
1074	       1    818193       3919977
1075	       1    832275       3927555
1076	       2    824300       3924518
1077	       1    831642       3921542
1078	       1    823539       3919635
1079	       1    835415       3927983
1080	       1    837357       3921321
1081	       1    845260       3924367
1082	       1    849528       3921075
1083	       1    848342       3919273
1084	       2    854847       3926097
1085	       1    853171       3920606
1086	       1    861929       3922901
1087	       1    864145       3923724
1088	       1    862748       3920210
1089	       2    875016       3920225
1090	       1    563755       4478420
1091	       1    551290       4480833
1092	       1    546427       4480468
1093	       2    547967       4476303
1094	       1    831098       3914332
1095	       2    842244       3918016
1096	       2    836728       3916019
1097	       1    840224       3910504
1098	       1    848024       3912436
1099	       2    848024       3912436
1100	       1    851809       3912116
1101	       1    857212       3910540
1102	       1    869087       3917322
1103	       1    865882       3915924
1104	       1    878269       3916959
1105	       1    876923       3912766
1106	       1    571667       4487239
1107	       1    564697       4484201
1108	       1    558166       4488354
1109	       1    559079       4484287
1110	       1    556582       4483979
1111	       1    828811       3902602
1112	       1    837815       3908625
1113	       1    840399       3906588
1114	       2    841057       3902445
1115	       2    842847       3900690
1116	       1    845096       3904177
1117	       1    844110       3902039
1118	       1    860608       3909074
1119	       2    854815       3908222
1120	       1    855773       3905203
1121	       2    870565       3908422
1122	       1    867638       3905033
1123	       1    864846       3902107
1124	       2    872668       3908508
1125	       2    880185       3908055
1126	       2    873712       3902903
1127	       1    875385       3902172
1128	       1    884295       3906650
1129	       1    884038       3902625
1130	       1    557645       4493279
1131	       2    836079       3891079
1132	       1    834150       3892619
1133	       1    833680       3890991
1134	       1    851539       3899390
1135	       2    849987       3898930
1136	       2    849558       3896813
1137	       2    845645       3893851
1138	       2    857734       3895276
1139	       1    860288       3893743
1140	       1    853129       3891827
1141	       2    872260       3898051
1142	       1    864685       3894108
1143	       2    867596       3893047
1144	       2    879163       3899150
1145	       2    874991       3893383
1146	       1    647088       4163541
1147	       1    648123       4165424
1148	       1    664937       4148998
1149	       1    668607       4140929
1150	       1    673133       4129999
1151	       1    691721       4130976
1152	       1    679139       4116588
1153	       1    682820       4120292
1154	       1    688489       4121266
1155	       1    713093       4132475
1156	       1    735517       4125989
1157	       1    690344       4112677
1158	       1    687951       4096799
1159	       1    696864       4101215
1160	       1    716551       4108730
1161	       1    739844       4111654
1162	       1    701752       4083889
1163	       1    709785       4086182
1164	       1    704374       4082592
1165	       1    714525       4081920
1166	       1    706881       4075220
1167	       1    711648       4079916
1168	       1    718808       4077738
1169	       1    726949       4073732
1170	       1    714929       4072798
1171	       1    713844       4065111
1172	       1    716104       4068021
1173	       1    713248       4059062
1174	       1    721371       4064120
1175	       1    726955       4068313
1176	       1    730137       4068485
1177	       1    741020       4072235
1178	       1    720853       4058499
1179	       1    728080       4063968
1180	       1    721462       4055018
1181	       1    726651       4054936
1182	       1    733574       4061385
1183	       1    736387       4061567
1184	       1    743138       4063267
1185	       1    727248       4049295
1186	       1    734884       4056346
1187	       1    729363       4046903
1188	       1    733152       4047110
1189	       1    742708       4053477
1190	       1    732994       4040533
1191	       1    736005       4043052
1192	       1    740479       4045918
1193	       1    746803       4048551
1194	       1    752430       4053590
1195	       1    756405       4052875
1196	       1    741184       4039475
1197	       1    734210       4030217
1198	       1    739634       4031926
1199	       1    745121       4036782
1200	       1    756901       4040901
1201	       1    736706       4026926
1202	       1    746207       4027940
1203	       1    756342       4032838
1204	       1    760215       4035080
1205	       1    749879       4023931
1206	       1    753506       4026213
1207	       1    753125       4014930
1208	       1    759341       4021388
1209	       1    765252       4025837
1210	       1    774462       4032927
1211	       1    771173       4021977
1212	       1    759111       4009365
1213	       1    766987       4012779
1214	       1    772296       4016403
1215	       1    778883       4019000
1216	       1    758873       4001295
1217	       1    767704       4005548
1218	       1    774240       4010677
1219	       1    779098       4012020
1220	       1    783710       4017323
1221	       1    789995       4020408
1222	       1    768484       3997742
1223	       1    779392       4004254
1224	       1    791396       4015523
1225	       1    792894       4010724
1226	       1    795060       4013224
1227	       1    804588       4014063
1228	       1    826269       4009414
1229	       1    808001       3997438
1230	       1    821246       4000093
1231	       1    812694       3994067
1232	       1    829105       3982231
1233	       1    835654       3978321
1234	       1    818755       3969871
1235	       1    811758       3964777
1236	       1    803295       3959561
1237	       1    815958       3959620
1238	       1    819374       3956981
1239	       1    830875       3959064
1240	       1    838478       3958768
1241	       1    808203       3951658
1242	       1    814087       3953609
1243	       1    817787       3951668
1244	       1    809716       3942562
1245	       1    820599       3936158
1246	       1    819661       3926663
1247	       1    823919       3922076
1248	       1    848024       3912436
1249	       1    840728       3904517
1250	       1    855294       3906712
1251	       1    869102       3906727
1252	       1    843479       3901364
1253	       1    850763       3899160
1254	       1    874548       3902538
1255	       1    851343       3894320
1256	       1    861617       3891573
1257	       1    866140       3893577
1258	       1    807225       3998478
1259	       1    750968       4060694
1260	       1    714797       4129681
1261	       1    643536       4250615
1262	       1    573596       4336356
1263	       1    582906       4382722
1264	       1    565743       4386253
1265	       1    597351       4398364
1266	       1    569212       4431603
1267	       2    647088       4163541
1268	       2    648123       4165424
1269	       2    664937       4148998
1270	       2    668607       4140929
1271	       2    673133       4129999
1272	       2    691721       4130976
1273	       2    679139       4116588
1274	       2    682820       4120292
1275	       2    688489       4121266
1276	       2    713093       4132475
1277	       2    735517       4125989
1278	       2    690344       4112677
1279	       2    687951       4096799
1280	       2    696864       4101215
1281	       2    716551       4108730
1282	       2    739844       4111654
1283	       2    701752       4083889
1284	       2    709785       4086182
1285	       2    704374       4082592
1286	       2    714525       4081920
1287	       2    706881       4075220
1288	       2    711648       4079916
1289	       2    718808       4077738
1290	       2    726949       4073732
1291	       2    714929       4072798
1292	       2    713844       4065111
1293	       2    716104       4068021
1294	       2    713248       4059062
1295	       2    721371       4064120
1296	       2    726955       4068313
1297	       2    730137       4068485
1298	       2    741020       4072235
1299	       2    720853       4058499
1300	       2    728080       4063968
1301	       2    721462       4055018
1302	       2    726651       4054936
1303	       2    733574       4061385
1304	       2    736387       4061567
1305	       2    743138       4063267
1306	       2    727248       4049295
1307	       2    734884       4056346
1308	       2    729363       4046903
1309	       2    733152       4047110
1310	       2    742708       4053477
1311	       2    732994       4040533
1312	       2    736005       4043052
1313	       2    740479       4045918
1314	       2    746803       4048551
1315	       2    752430       4053590
1316	       2    756405       4052875
1317	       2    741184       4039475
1318	       2    734210       4030217
1319	       2    739634       4031926
1320	       2    745121       4036782
1321	       2    756901       4040901
1322	       2    736706       4026926
1323	       2    746207       4027940
1324	       2    756342       4032838
1325	       2    760215       4035080
1326	       2    749879       4023931
1327	       2    753506       4026213
1328	       2    753125       4014930
1329	       2    759341       4021388
1330	       2    765252       4025837
1331	       2    774462       4032927
1332	       2    771173       4021977
1333	       2    759111       4009365
1334	       2    766987       4012779
1335	       2    772296       4016403
1336	       2    778883       4019000
1337	       2    758873       4001295
1338	       2    767704       4005548
1339	       2    774240       4010677
1340	       2    779098       4012020
1341	       2    783710       4017323
1342	       2    789995       4020408
1343	       2    768484       3997742
1344	       2    779392       4004254
1345	       2    791396       4015523
1346	       2    792894       4010724
1347	       2    795060       4013224
1348	       2    804588       4014063
1349	       2    826269       4009414
1350	       2    808001       3997438
1351	       2    821246       4000093
1352	       2    812694       3994067
1353	       2    829105       3982231
1354	       2    835654       3978321
1355	       2    818755       3969871
1356	       2    811758       3964777
1357	       2    803295       3959561
1358	       2    815958       3959620
1359	       2    819374       3956981
1360	       2    830875       3959064
1361	       2    838478       3958768
1362	       2    808203       3951658
1363	       2    814087       3953609
1364	       2    817787       3951668
1365	       2    809716       3942562
1366	       2    820599       3936158
1367	       2    819661       3926663
1368	       2    823919       3922076
1369	       2    848024       3912436
1370	       2    840728       3904517
1371	       2    855294       3906712
1372	       2    869102       3906727
1373	       2    843479       3901364
1374	       2    850763       3899160
1375	       2    874548       3902538
1376	       2    851343       3894320
1377	       2    861617       3891573
1378	       2    866140       3893577
1379	       2    808777       3996399
1380	       2    748223       4054128
1381	       2    713089       4131581
1382	       2    641065       4252048
1383	       2    571715       4338059
1384	       3    582087       4384622
1385	       2    565743       4386253
1386	       2    597351       4398364
1387	       2    569212       4431603
